Name,ChrNr,Resolution,n,WN,WS,binNrStart,binNrEnd,START,END,S
A549_BR1,14,40000,316.0,949,2,1316,1631,52600000,65240000,3.1969912591191303
A549_BR1,14,40000,316.0,949,2,1318,1633,52680000,65320000,3.2012445622436996
A549_BR1,14,40000,316.0,949,2,1320,1635,52760000,65400000,3.1949080232397167
A549_BR1,14,40000,316.0,949,2,1322,1637,52840000,65480000,3.198256185374989
A549_BR1,14,40000,316.0,949,2,1324,1639,52920000,65560000,3.2019140992110735
A549_BR1,14,40000,316.0,949,2,1326,1641,53000000,65640000,3.203925487842498
A549_BR1,14,40000,316.0,949,2,1328,1643,53080000,65720000,3.207741280538096
A549_BR1,14,40000,316.0,949,2,1330,1645,53160000,65800000,3.209731889091878
A549_BR1,14,40000,316.0,949,2,1332,1647,53240000,65880000,3.2117376476932935
A549_BR1,14,40000,316.0,949,2,1334,1649,53320000,65960000,3.210742983688097
A549_BR1,14,40000,316.0,949,2,1336,1651,53400000,66040000,3.207731397608894
A549_BR1,14,40000,316.0,949,2,1338,1653,53480000,66120000,3.206274580855562
A549_BR1,14,40000,316.0,949,2,1340,1655,53560000,66200000,3.2066037356173087
A549_BR1,14,40000,316.0,949,2,1342,1657,53640000,66280000,3.208131000279627
A549_BR1,14,40000,316.0,949,2,1344,1659,53720000,66360000,3.2036340604417144
A549_BR1,14,40000,316.0,949,2,1346,1661,53800000,66440000,3.203532667244458
A549_BR1,14,40000,316.0,949,2,1348,1663,53880000,66520000,3.2080790661260736
A549_BR1,14,40000,316.0,949,2,1350,1665,53960000,66600000,3.206464987643327
A549_BR1,14,40000,316.0,949,2,1352,1667,54040000,66680000,3.207425139342659
A549_BR1,14,40000,316.0,949,2,1354,1669,54120000,66760000,3.2075038444557507
A549_BR1,14,40000,316.0,949,2,1356,1671,54200000,66840000,3.20386178718712
A549_BR1,14,40000,316.0,949,2,1358,1673,54280000,66920000,3.1962755060328165
A549_BR1,14,40000,316.0,949,2,1360,1675,54360000,67000000,3.1941641237132687
A549_BR1,14,40000,316.0,949,2,1362,1677,54440000,67080000,3.188039964260325
A549_BR1,14,40000,316.0,949,2,1364,1679,54520000,67160000,3.1838938555389356
A549_BR1,14,40000,316.0,949,2,1366,1681,54600000,67240000,3.1802501682750446
A549_BR1,14,40000,316.0,949,2,1368,1683,54680000,67320000,3.1778071047733865
A549_BR1,14,40000,316.0,949,2,1370,1685,54760000,67400000,3.171875426536314
A549_BR1,14,40000,316.0,949,2,1372,1687,54840000,67480000,3.1674203844200397
A549_BR1,14,40000,316.0,949,2,1374,1689,54920000,67560000,3.166972993911557
A549_BR1,14,40000,316.0,949,2,1376,1691,55000000,67640000,3.1657745094080516
A549_BR1,14,40000,316.0,949,2,1378,1693,55080000,67720000,3.1667421671556593
A549_BR1,14,40000,316.0,949,2,1380,1695,55160000,67800000,3.1673387803640973
A549_BR1,14,40000,316.0,949,2,1382,1697,55240000,67880000,3.1721152667347443
A549_BR1,14,40000,316.0,949,2,1384,1699,55320000,67960000,3.172442532235196
A549_BR1,14,40000,316.0,949,2,1386,1701,55400000,68040000,3.172271128662012
A549_BR1,14,40000,316.0,949,2,1388,1703,55480000,68120000,3.173179936099037
A549_BR1,14,40000,316.0,949,2,1390,1705,55560000,68200000,3.1698350402630995
A549_BR1,14,40000,316.0,949,2,1392,1707,55640000,68280000,3.1686620831771712
A549_BR1,14,40000,316.0,949,2,1394,1709,55720000,68360000,3.1698172565390346
A549_BR1,14,40000,316.0,949,2,1396,1711,55800000,68440000,3.1730727826490117
A549_BR1,14,40000,316.0,949,2,1398,1713,55880000,68520000,3.1715578063453442
A549_BR1,14,40000,316.0,949,2,1400,1715,55960000,68600000,3.1735219279975704
A549_BR1,14,40000,316.0,949,2,1402,1717,56040000,68680000,3.175434255784641
A549_BR1,14,40000,316.0,949,2,1404,1719,56120000,68760000,3.1749735632615343
A549_BR1,14,40000,316.0,949,2,1406,1721,56200000,68840000,3.1717393657075306
A549_BR1,14,40000,316.0,949,2,1408,1723,56280000,68920000,3.1724584519198404
A549_BR1,14,40000,316.0,949,2,1410,1725,56360000,69000000,3.1668075882526927
A549_BR1,14,40000,316.0,949,2,1412,1727,56440000,69080000,3.1653052997747655
A549_BR1,14,40000,316.0,949,2,1414,1729,56520000,69160000,3.1677040194754005
A549_BR1,14,40000,316.0,949,2,1416,1731,56600000,69240000,3.170431537861177
A549_BR1,14,40000,316.0,949,2,1418,1733,56680000,69320000,3.166332196528042
A549_BR1,14,40000,316.0,949,2,1420,1735,56760000,69400000,3.1621438137044877
A549_BR1,14,40000,316.0,949,2,1422,1737,56840000,69480000,3.1549460547504626
A549_BR1,14,40000,316.0,949,2,1424,1739,56920000,69560000,3.142852142434202
A549_BR1,14,40000,316.0,949,2,1426,1741,57000000,69640000,3.1415931897936367
A549_BR1,14,40000,316.0,949,2,1428,1743,57080000,69720000,3.1398415111464404
A549_BR1,14,40000,316.0,949,2,1430,1745,57160000,69800000,3.1433586361177106
A549_BR1,14,40000,316.0,949,2,1432,1747,57240000,69880000,3.147390803991424
A549_BR1,14,40000,316.0,949,2,1434,1749,57320000,69960000,3.149251629542981
A549_BR1,14,40000,316.0,949,2,1436,1751,57400000,70040000,3.1468738392247326
A549_BR1,14,40000,316.0,949,2,1438,1753,57480000,70120000,3.15064208378503
A549_BR1,14,40000,316.0,949,2,1440,1755,57560000,70200000,3.1600987861491303
A549_BR1,14,40000,316.0,949,2,1442,1757,57640000,70280000,3.1692424670691786
A549_BR1,14,40000,316.0,949,2,1444,1759,57720000,70360000,3.1732805541492826
A549_BR1,14,40000,316.0,949,2,1446,1761,57800000,70440000,3.175757172223679
A549_BR1,14,40000,316.0,949,2,1448,1763,57880000,70520000,3.182812758329674
A549_BR1,14,40000,316.0,949,2,1450,1765,57960000,70600000,3.1841905690994543
A549_BR1,14,40000,316.0,949,2,1452,1767,58040000,70680000,3.1861251236977024
A549_BR1,14,40000,316.0,949,2,1454,1769,58120000,70760000,3.1941917798832113
A549_BR1,14,40000,316.0,949,2,1456,1771,58200000,70840000,3.1966323546645254
A549_BR1,14,40000,316.0,949,2,1458,1773,58280000,70920000,3.1980616650192144
A549_BR1,14,40000,316.0,949,2,1460,1775,58360000,71000000,3.2027841191150976
A549_BR1,14,40000,316.0,949,2,1462,1777,58440000,71080000,3.208138983387708
A549_BR1,14,40000,316.0,949,2,1464,1779,58520000,71160000,3.222291903630513
A549_BR1,14,40000,316.0,949,2,1466,1781,58600000,71240000,3.230189721879909
A549_BR1,14,40000,316.0,949,2,1468,1783,58680000,71320000,3.235131068804395
A549_BR1,14,40000,316.0,949,2,1470,1785,58760000,71400000,3.2399100800053064
A549_BR1,14,40000,316.0,949,2,1472,1787,58840000,71480000,3.245419788438912
A549_BR1,14,40000,316.0,949,2,1474,1789,58920000,71560000,3.2516195231100413
A549_BR1,14,40000,316.0,949,2,1476,1791,59000000,71640000,3.2614645898234764
A549_BR1,14,40000,316.0,949,2,1478,1793,59080000,71720000,3.2704140205808985
A549_BR1,14,40000,316.0,949,2,1480,1795,59160000,71800000,3.279069579453245
A549_BR1,14,40000,316.0,949,2,1482,1797,59240000,71880000,3.286669311688037
A549_BR1,14,40000,316.0,949,2,1484,1799,59320000,71960000,3.301635064219866
A549_BR1,14,40000,316.0,949,2,1486,1801,59400000,72040000,3.3131849355702836
A549_BR1,14,40000,316.0,949,2,1488,1803,59480000,72120000,3.3193008576249903
A549_BR1,14,40000,316.0,949,2,1490,1805,59560000,72200000,3.329929755820995
A549_BR1,14,40000,316.0,949,2,1492,1807,59640000,72280000,3.340397254726528
A549_BR1,14,40000,316.0,949,2,1494,1809,59720000,72360000,3.3513827450914953
A549_BR1,14,40000,316.0,949,2,1496,1811,59800000,72440000,3.3622361155785443
A549_BR1,14,40000,316.0,949,2,1498,1813,59880000,72520000,3.3750824982561465
A549_BR1,14,40000,316.0,949,2,1500,1815,59960000,72600000,3.381362395932139
A549_BR1,14,40000,316.0,949,2,1502,1817,60040000,72680000,3.3932957040689447
A549_BR1,14,40000,316.0,949,2,1504,1819,60120000,72760000,3.4038987498409283
A549_BR1,14,40000,316.0,949,2,1506,1821,60200000,72840000,3.4074394272451816
A549_BR1,14,40000,316.0,949,2,1508,1823,60280000,72920000,3.4073088796292454
A549_BR1,14,40000,316.0,949,2,1510,1825,60360000,73000000,3.40820722007834
A549_BR1,14,40000,316.0,949,2,1512,1827,60440000,73080000,3.4111144832100653
A549_BR1,14,40000,316.0,949,2,1514,1829,60520000,73160000,3.4113565087036783
A549_BR1,14,40000,316.0,949,2,1516,1831,60600000,73240000,3.410167228037104
A549_BR1,14,40000,316.0,949,2,1518,1833,60680000,73320000,3.4149235725243265
A549_BR1,14,40000,316.0,949,2,1520,1835,60760000,73400000,3.41383317894874
A549_BR1,14,40000,316.0,949,2,1522,1837,60840000,73480000,3.4126598648717517
A549_BR1,14,40000,316.0,949,2,1524,1839,60920000,73560000,3.4144885591157816
A549_BR1,14,40000,316.0,949,2,1526,1841,61000000,73640000,3.407428687396698
A549_BR1,14,40000,316.0,949,2,1528,1843,61080000,73720000,3.3997725840681694
A549_BR1,14,40000,316.0,949,2,1530,1845,61160000,73800000,3.391797780121653
A549_BR1,14,40000,316.0,949,2,1532,1847,61240000,73880000,3.3861382169959806
A549_BR1,14,40000,316.0,949,2,1534,1849,61320000,73960000,3.3813832014813463
A549_BR1,14,40000,316.0,949,2,1536,1851,61400000,74040000,3.3791168777706972
A549_BR1,14,40000,316.0,949,2,1538,1853,61480000,74120000,3.381157493299461
A549_BR1,14,40000,316.0,949,2,1540,1855,61560000,74200000,3.3770261753033863
A549_BR1,14,40000,316.0,949,2,1542,1857,61640000,74280000,3.3731552936895617
A549_BR1,14,40000,316.0,949,2,1544,1859,61720000,74360000,3.377067330724982
A549_BR1,14,40000,316.0,949,2,1546,1861,61800000,74440000,3.3752849605848048
A549_BR1,14,40000,316.0,949,2,1548,1863,61880000,74520000,3.379323899749518
A549_BR1,14,40000,316.0,949,2,1550,1865,61960000,74600000,3.3791721575542417
A549_BR1,14,40000,316.0,949,2,1552,1867,62040000,74680000,3.3715252773655173
A549_BR1,14,40000,316.0,949,2,1554,1869,62120000,74760000,3.3688130365706646
A549_BR1,14,40000,316.0,949,2,1556,1871,62200000,74840000,3.368293062117229
A549_BR1,14,40000,316.0,949,2,1558,1873,62280000,74920000,3.3627475639517708
A549_BR1,14,40000,316.0,949,2,1560,1875,62360000,75000000,3.3589690563119583
A549_BR1,14,40000,316.0,949,2,1562,1877,62440000,75080000,3.3528399238309388
A549_BR1,14,40000,316.0,949,2,1564,1879,62520000,75160000,3.3414612918969713
A549_BR1,14,40000,316.0,949,2,1566,1881,62600000,75240000,3.3344167080337717
A549_BR1,14,40000,316.0,949,2,1568,1883,62680000,75320000,3.3244969294130096
A549_BR1,14,40000,316.0,949,2,1570,1885,62760000,75400000,3.3186253447754535
A549_BR1,14,40000,316.0,949,2,1572,1887,62840000,75480000,3.3201536631205224
A549_BR1,14,40000,316.0,949,2,1574,1889,62920000,75560000,3.3271411458194606
A549_BR1,14,40000,316.0,949,2,1576,1891,63000000,75640000,3.3397262345325887
A549_BR1,14,40000,316.0,949,2,1578,1893,63080000,75720000,3.3472797374698935
A549_BR1,14,40000,316.0,949,2,1580,1895,63160000,75800000,3.3487000933553186
A549_BR1,14,40000,316.0,949,2,1582,1897,63240000,75880000,3.347288553208947
A549_BR1,14,40000,316.0,949,2,1584,1899,63320000,75960000,3.3420312840453597
A549_BR1,14,40000,316.0,949,2,1586,1901,63400000,76040000,3.3453807193067244
A549_BR1,14,40000,316.0,949,2,1588,1903,63480000,76120000,3.345815287952403
A549_BR1,14,40000,316.0,949,2,1590,1905,63560000,76200000,3.347694424762449
A549_BR1,14,40000,316.0,949,2,1592,1907,63640000,76280000,3.3499114925288285
A549_BR1,14,40000,316.0,949,2,1594,1909,63720000,76360000,3.3514735707221384
A549_BR1,14,40000,316.0,949,2,1596,1911,63800000,76440000,3.352627165185603
A549_BR1,14,40000,316.0,949,2,1598,1913,63880000,76520000,3.353515302644385
A549_BR1,14,40000,316.0,949,2,1600,1915,63960000,76600000,3.3511341410435262
A549_BR1,14,40000,316.0,949,2,1602,1917,64040000,76680000,3.3479397803706212
A549_BR1,14,40000,316.0,949,2,1604,1919,64120000,76760000,3.352315423185644
A549_BR1,14,40000,316.0,949,2,1606,1921,64200000,76840000,3.3551900726740023
A549_BR1,14,40000,316.0,949,2,1608,1923,64280000,76920000,3.3644488906631924
A549_BR1,14,40000,316.0,949,2,1610,1925,64360000,77000000,3.372758214465385
A549_BR1,14,40000,316.0,949,2,1612,1927,64440000,77080000,3.3757756910076178
A549_BR1,14,40000,316.0,949,2,1614,1929,64520000,77160000,3.374960966781493
A549_BR1,14,40000,316.0,949,2,1616,1931,64600000,77240000,3.374367126517492
A549_BR1,14,40000,316.0,949,2,1618,1933,64680000,77320000,3.373471437552121
A549_BR1,14,40000,316.0,949,2,1620,1935,64760000,77400000,3.3686634368039385
A549_BR1,14,40000,316.0,949,2,1622,1937,64840000,77480000,3.3628930359778635
A549_BR1,14,40000,316.0,949,2,1624,1939,64920000,77560000,3.358864482148538
A549_BR1,14,40000,316.0,949,2,1626,1941,65000000,77640000,3.3521329622254905
A549_BR1,14,40000,316.0,949,2,1628,1943,65080000,77720000,3.350514073888347
A549_BR1,14,40000,316.0,949,2,1630,1945,65160000,77800000,3.343704636285213
A549_BR1,14,40000,316.0,949,2,1632,1947,65240000,77880000,3.3372860957659856
A549_BR1,14,40000,316.0,949,2,1634,1949,65320000,77960000,3.330297178499528
A549_BR1,14,40000,316.0,949,2,1636,1951,65400000,78040000,3.3243920361703303
A549_BR1,14,40000,316.0,949,2,1638,1953,65480000,78120000,3.3142801762472187
A549_BR1,14,40000,316.0,949,2,1640,1955,65560000,78200000,3.306848820742651
A549_BR1,14,40000,316.0,949,2,1642,1957,65640000,78280000,3.3099844362286235
A549_BR1,14,40000,316.0,949,2,1644,1959,65720000,78360000,3.313046858620314
A549_BR1,14,40000,316.0,949,2,1646,1961,65800000,78440000,3.3141079110099914
A549_BR1,14,40000,316.0,949,2,1648,1963,65880000,78520000,3.3173910731951652
A549_BR1,14,40000,316.0,949,2,1650,1965,65960000,78600000,3.317735926295867
A549_BR1,14,40000,316.0,949,2,1652,1967,66040000,78680000,3.3182100041185114
A549_BR1,14,40000,316.0,949,2,1654,1969,66120000,78760000,3.323350910116856
A549_BR1,14,40000,316.0,949,2,1656,1971,66200000,78840000,3.323052954548632
A549_BR1,14,40000,316.0,949,2,1658,1973,66280000,78920000,3.3183875221448504
A549_BR1,14,40000,316.0,949,2,1660,1975,66360000,79000000,3.314826422878646
A549_BR1,14,40000,316.0,949,2,1662,1977,66440000,79080000,3.3086768291820077
A549_BR1,14,40000,316.0,949,2,1664,1979,66520000,79160000,3.3006638728859685
A549_BR1,14,40000,316.0,949,2,1666,1981,66600000,79240000,3.297631743973946
A549_BR1,14,40000,316.0,949,2,1668,1983,66680000,79320000,3.2950729163980723
A549_BR1,14,40000,316.0,949,2,1670,1985,66760000,79400000,3.2886500325677126
A549_BR1,14,40000,316.0,949,2,1672,1987,66840000,79480000,3.2913639359269196
A549_BR1,14,40000,316.0,949,2,1674,1989,66920000,79560000,3.2903743497644053
A549_BR1,14,40000,316.0,949,2,1676,1991,67000000,79640000,3.2934116182616586
A549_BR1,14,40000,316.0,949,2,1678,1993,67080000,79720000,3.2946436454895296
A549_BR1,14,40000,316.0,949,2,1680,1995,67160000,79800000,3.299279533276793
A549_BR1,14,40000,316.0,949,2,1682,1997,67240000,79880000,3.297953611122624
A549_BR1,14,40000,316.0,949,2,1684,1999,67320000,79960000,3.3013225785092413
A549_BR1,14,40000,316.0,949,2,1686,2001,67400000,80040000,3.3048995936516374
A549_BR1,14,40000,316.0,949,2,1688,2003,67480000,80120000,3.310439014105759
A549_BR1,14,40000,316.0,949,2,1690,2005,67560000,80200000,3.306860183238289
A549_BR1,14,40000,316.0,949,2,1692,2007,67640000,80280000,3.3032192912143197
A549_BR1,14,40000,316.0,949,2,1694,2009,67720000,80360000,3.30653056039882
A549_BR1,14,40000,316.0,949,2,1696,2011,67800000,80440000,3.3076871164290687
A549_BR1,14,40000,316.0,949,2,1698,2013,67880000,80520000,3.3178288582860738
A549_BR1,14,40000,316.0,949,2,1700,2015,67960000,80600000,3.3219948062861833
A549_BR1,14,40000,316.0,949,2,1702,2017,68040000,80680000,3.3255813334365394
A549_BR1,14,40000,316.0,949,2,1704,2019,68120000,80760000,3.3320210845443383
A549_BR1,14,40000,316.0,949,2,1706,2021,68200000,80840000,3.3384364693869633
A549_BR1,14,40000,316.0,949,2,1708,2023,68280000,80920000,3.3433192657887036
A549_BR1,14,40000,316.0,949,2,1710,2025,68360000,81000000,3.34740839888119
A549_BR1,14,40000,316.0,949,2,1712,2027,68440000,81080000,3.355471588392428
A549_BR1,14,40000,316.0,949,2,1714,2029,68520000,81160000,3.362529499776137
A549_BR1,14,40000,316.0,949,2,1716,2031,68600000,81240000,3.3669201120405043
A549_BR1,14,40000,316.0,949,2,1718,2033,68680000,81320000,3.3746122651158332
A549_BR1,14,40000,316.0,949,2,1720,2035,68760000,81400000,3.377503042445372
A549_BR1,14,40000,316.0,949,2,1722,2037,68840000,81480000,3.3821712472271983
A549_BR1,14,40000,316.0,949,2,1724,2039,68920000,81560000,3.384153857354493
A549_BR1,14,40000,316.0,949,2,1726,2041,69000000,81640000,3.3865592016622648
A549_BR1,14,40000,316.0,949,2,1728,2043,69080000,81720000,3.385759229971022
A549_BR1,14,40000,316.0,949,2,1730,2045,69160000,81800000,3.384526203544862
A549_BR1,14,40000,316.0,949,2,1732,2047,69240000,81880000,3.3802148320368746
A549_BR1,14,40000,316.0,949,2,1734,2049,69320000,81960000,3.377363170718343
A549_BR1,14,40000,316.0,949,2,1736,2051,69400000,82040000,3.3713061516461105
A549_BR1,14,40000,316.0,949,2,1738,2053,69480000,82120000,3.362822444275958
A549_BR1,14,40000,316.0,949,2,1740,2055,69560000,82200000,3.358398062874727
A549_BR1,14,40000,316.0,949,2,1742,2057,69640000,82280000,3.35353263998855
A549_BR1,14,40000,316.0,949,2,1744,2059,69720000,82360000,3.350300424862307
A549_BR1,14,40000,316.0,949,2,1746,2061,69800000,82440000,3.3475319067691323
A549_BR1,14,40000,316.0,949,2,1748,2063,69880000,82520000,3.3407738914356946
A549_BR1,14,40000,316.0,949,2,1750,2065,69960000,82600000,3.3391070714258753
A549_BR1,14,40000,316.0,949,2,1752,2067,70040000,82680000,3.3328211622045316
A549_BR1,14,40000,316.0,949,2,1754,2069,70120000,82760000,3.333382086582504
A549_BR1,14,40000,316.0,949,2,1756,2071,70200000,82840000,3.3263499679937096
A549_BR1,14,40000,316.0,949,2,1758,2073,70280000,82920000,3.3262905105632723
A549_BR1,14,40000,316.0,949,2,1760,2075,70360000,83000000,3.3273063695995484
A549_BR1,14,40000,316.0,949,2,1762,2077,70440000,83080000,3.3199567892534088
A549_BR1,14,40000,316.0,949,2,1764,2079,70520000,83160000,3.313707719963066
A549_BR1,14,40000,316.0,949,2,1766,2081,70600000,83240000,3.3071550022442455
A549_BR1,14,40000,316.0,949,2,1768,2083,70680000,83320000,3.3055091240897263
A549_BR1,14,40000,316.0,949,2,1770,2085,70760000,83400000,3.307409864066095
A549_BR1,14,40000,316.0,949,2,1772,2087,70840000,83480000,3.3195717654169354
A549_BR1,14,40000,316.0,949,2,1774,2089,70920000,83560000,3.3354422796329306
A549_BR1,14,40000,316.0,949,2,1776,2091,71000000,83640000,3.347311558367626
A549_BR1,14,40000,316.0,949,2,1778,2093,71080000,83720000,3.355851001823607
A549_BR1,14,40000,316.0,949,2,1780,2095,71160000,83800000,3.361974438908972
A549_BR1,14,40000,316.0,949,2,1782,2097,71240000,83880000,3.3642409337286385
A549_BR1,14,40000,316.0,949,2,1784,2099,71320000,83960000,3.364476328913107
A549_BR1,14,40000,316.0,949,2,1786,2101,71400000,84040000,3.3639979301722396
A549_BR1,14,40000,316.0,949,2,1788,2103,71480000,84120000,3.366063385233679
A549_BR1,14,40000,316.0,949,2,1790,2105,71560000,84200000,3.3670350164304312
A549_BR1,14,40000,316.0,949,2,1792,2107,71640000,84280000,3.362259753946755
A549_BR1,14,40000,316.0,949,2,1794,2109,71720000,84360000,3.359944880933633
A549_BR1,14,40000,316.0,949,2,1796,2111,71800000,84440000,3.356736536307307
A549_BR1,14,40000,316.0,949,2,1798,2113,71880000,84520000,3.359724106246548
A549_BR1,14,40000,316.0,949,2,1800,2115,71960000,84600000,3.3639783950724134
A549_BR1,14,40000,316.0,949,2,1802,2117,72040000,84680000,3.3611155258314165
A549_BR1,14,40000,316.0,949,2,1804,2119,72120000,84760000,3.3578677359850713
A549_BR1,14,40000,316.0,949,2,1806,2121,72200000,84840000,3.3537025525126105
A549_BR1,14,40000,316.0,949,2,1808,2123,72280000,84920000,3.349859584798002
A549_BR1,14,40000,316.0,949,2,1810,2125,72360000,85000000,3.3454648219969045
A549_BR1,14,40000,316.0,949,2,1812,2127,72440000,85080000,3.341407046974332
A549_BR1,14,40000,316.0,949,2,1814,2129,72520000,85160000,3.3380490822292974
A549_BR1,14,40000,316.0,949,2,1816,2131,72600000,85240000,3.3291871909111226
A549_BR1,14,40000,316.0,949,2,1818,2133,72680000,85320000,3.324390346105703
A549_BR1,14,40000,316.0,949,2,1820,2135,72760000,85400000,3.31923583057946
A549_BR1,14,40000,316.0,949,2,1822,2137,72840000,85480000,3.315456073168423
A549_BR1,14,40000,316.0,949,2,1824,2139,72920000,85560000,3.313807569880631
A549_BR1,14,40000,316.0,949,2,1826,2141,73000000,85640000,3.3080264375850796
A549_BR1,14,40000,316.0,949,2,1828,2143,73080000,85720000,3.304496640153165
A549_BR1,14,40000,316.0,949,2,1830,2145,73160000,85800000,3.305160703657802
A549_BR1,14,40000,316.0,949,2,1832,2147,73240000,85880000,3.3049539380809967
A549_BR1,14,40000,316.0,949,2,1834,2149,73320000,85960000,3.303868875551381
A549_BR1,14,40000,316.0,949,2,1836,2151,73400000,86040000,3.3063508490363005
A549_BR1,14,40000,316.0,949,2,1838,2153,73480000,86120000,3.3001061794553896
A549_BR1,14,40000,316.0,949,2,1840,2155,73560000,86200000,3.2980955948317034
A549_BR1,14,40000,316.0,949,2,1842,2157,73640000,86280000,3.2956453751350114
A549_BR1,14,40000,316.0,949,2,1844,2159,73720000,86360000,3.2925358480385425
A549_BR1,14,40000,316.0,949,2,1846,2161,73800000,86440000,3.289484800088577
A549_BR1,14,40000,316.0,949,2,1848,2163,73880000,86520000,3.2824700742806665
A549_BR1,14,40000,316.0,949,2,1850,2165,73960000,86600000,3.282078772571567
A549_BR1,14,40000,316.0,949,2,1852,2167,74040000,86680000,3.2784568353198456
A549_BR1,14,40000,316.0,949,2,1854,2169,74120000,86760000,3.270847198338675
A549_BR1,14,40000,316.0,949,2,1856,2171,74200000,86840000,3.2637820586575987
A549_BR1,14,40000,316.0,949,2,1858,2173,74280000,86920000,3.265042646571159
A549_BR1,14,40000,316.0,949,2,1860,2175,74360000,87000000,3.26182619911521
A549_BR1,14,40000,316.0,949,2,1862,2177,74440000,87080000,3.2674002476843143
A549_BR1,14,40000,316.0,949,2,1864,2179,74520000,87160000,3.2659271121615028
A549_BR1,14,40000,316.0,949,2,1866,2181,74600000,87240000,3.260933379774295
A549_BR1,14,40000,316.0,949,2,1868,2183,74680000,87320000,3.2581665227752037
A549_BR1,14,40000,316.0,949,2,1870,2185,74760000,87400000,3.251819472825892
A549_BR1,14,40000,316.0,949,2,1872,2187,74840000,87480000,3.2470625564130815
A549_BR1,14,40000,316.0,949,2,1874,2189,74920000,87560000,3.246450892550224
A549_BR1,14,40000,316.0,949,2,1876,2191,75000000,87640000,3.247399357335054
A549_BR1,14,40000,316.0,949,2,1878,2193,75080000,87720000,3.2459833046547324
A549_BR1,14,40000,316.0,949,2,1880,2195,75160000,87800000,3.2467501170569193
A549_BR1,14,40000,316.0,949,2,1882,2197,75240000,87880000,3.2436561579151397
A549_BR1,14,40000,316.0,949,2,1884,2199,75320000,87960000,3.2430892193019307
A549_BR1,14,40000,316.0,949,2,1886,2201,75400000,88040000,3.246455314516311
A549_BR1,14,40000,316.0,949,2,1888,2203,75480000,88120000,3.253917291099786
A549_BR1,14,40000,316.0,949,2,1890,2205,75560000,88200000,3.2583011153531425
A549_BR1,14,40000,316.0,949,2,1892,2207,75640000,88280000,3.2579199158957977
A549_BR1,14,40000,316.0,949,2,1894,2209,75720000,88360000,3.2566795031106746
A549_BR1,14,40000,316.0,949,2,1896,2211,75800000,88440000,3.25573095469016
A549_BR1,14,40000,316.0,949,2,1898,2213,75880000,88520000,3.2505619126185117
A549_BR1,14,40000,316.0,949,2,1900,2215,75960000,88600000,3.2449555424041363
A549_BR1,14,40000,316.0,949,2,1902,2217,76040000,88680000,3.244541385543818
A549_BR1,14,40000,316.0,949,2,1904,2219,76120000,88760000,3.253536678811825
A549_BR1,14,40000,316.0,949,2,1906,2221,76200000,88840000,3.2633006500976594
A549_BR1,14,40000,316.0,949,2,1908,2223,76280000,88920000,3.266424413250697
A549_BR1,14,40000,316.0,949,2,1910,2225,76360000,89000000,3.27397529052904
A549_BR1,14,40000,316.0,949,2,1912,2227,76440000,89080000,3.2800681207941573
A549_BR1,14,40000,316.0,949,2,1914,2229,76520000,89160000,3.2821797079663377
A549_BR1,14,40000,316.0,949,2,1916,2231,76600000,89240000,3.28608870182703
A549_BR1,14,40000,316.0,949,2,1918,2233,76680000,89320000,3.2826825823849526
A549_BR1,14,40000,316.0,949,2,1920,2235,76760000,89400000,3.2843598805839984
A549_BR1,14,40000,316.0,949,2,1922,2237,76840000,89480000,3.288610285034408
A549_BR1,14,40000,316.0,949,2,1924,2239,76920000,89560000,3.2990036111476395
A549_BR1,14,40000,316.0,949,2,1926,2241,77000000,89640000,3.3106591439024227
A549_BR1,14,40000,316.0,949,2,1928,2243,77080000,89720000,3.3184610675692596
A549_BR1,14,40000,316.0,949,2,1930,2245,77160000,89800000,3.3246703304564287
A549_BR1,14,40000,316.0,949,2,1932,2247,77240000,89880000,3.3301240396495375
A549_BR1,14,40000,316.0,949,2,1934,2249,77320000,89960000,3.336406205742836
A549_BR1,14,40000,316.0,949,2,1936,2251,77400000,90040000,3.3406071282557335
A549_BR1,14,40000,316.0,949,2,1938,2253,77480000,90120000,3.3481500956646753
A549_BR1,14,40000,316.0,949,2,1940,2255,77560000,90200000,3.3493547085714743
A549_BR1,14,40000,316.0,949,2,1942,2257,77640000,90280000,3.354107349896535
A549_BR1,14,40000,316.0,949,2,1944,2259,77720000,90360000,3.3548555416365424
A549_BR1,14,40000,316.0,949,2,1946,2261,77800000,90440000,3.3597982481648576
A549_BR1,14,40000,316.0,949,2,1948,2263,77880000,90520000,3.3610926609825507
A549_BR1,14,40000,316.0,949,2,1950,2265,77960000,90600000,3.3626771217207625
A549_BR1,14,40000,316.0,949,2,1952,2267,78040000,90680000,3.3643203299249445
A549_BR1,14,40000,316.0,949,2,1954,2269,78120000,90760000,3.3723082722143296
A549_BR1,14,40000,316.0,949,2,1956,2271,78200000,90840000,3.3738151966346397
A549_BR2,14,40000,316.0,949,2,1,375,0,15000000,3.7362342536146564
A549_BR2,14,40000,316.0,949,2,3,377,80000,15080000,3.7240002361080085
A549_BR2,14,40000,316.0,949,2,57,379,2240000,15160000,3.711027344119583
A549_BR2,14,40000,316.0,949,2,59,381,2320000,15240000,3.697293283912394
A549_BR2,14,40000,316.0,949,2,61,383,2400000,15320000,3.6832436331782796
A549_BR2,14,40000,316.0,949,2,63,385,2480000,15400000,3.662487089448361
A549_BR2,14,40000,316.0,949,2,65,387,2560000,15480000,3.645864143898732
