Name	ChrNr	Resolution	WN	WS	binNrStart	binNrEND	START	END	S
A549_BR1	14	40000	949	2	1406	1721	56200000	68840000	3.17173936570753
A549_BR1	14	40000	949	2	1408	1723	56280000	68920000	3.17245845191984
A549_BR1	14	40000	949	2	1410	1725	56360000	69000000	3.16680758825269
A549_BR1	14	40000	949	2	1412	1727	56440000	69080000	3.16530529977477
A549_BR1	14	40000	949	2	1414	1729	56520000	69160000	3.1677040194754
A549_BR1	14	40000	949	2	1416	1731	56600000	69240000	3.17043153786118
A549_BR1	14	40000	949	2	1418	1733	56680000	69320000	3.16633219652804
A549_BR1	14	40000	949	2	1420	1735	56760000	69400000	3.16214381370449
A549_BR1	14	40000	949	2	1422	1737	56840000	69480000	3.15494605475046
A549_BR1	14	40000	949	2	1424	1739	56920000	69560000	3.1428521424342
A549_BR1	14	40000	949	2	1426	1741	57000000	69640000	3.14159318979364
A549_BR1	14	40000	949	2	1428	1743	57080000	69720000	3.13984151114644
A549_BR1	14	40000	949	2	1430	1745	57160000	69800000	3.14335863611771
A549_BR1	14	40000	949	2	1432	1747	57240000	69880000	3.14739080399143
A549_BR1	14	40000	949	2	1434	1749	57320000	69960000	3.14925162954298
A549_BR1	14	40000	949	2	1436	1751	57400000	70040000	3.14687383922473
A549_BR1	14	40000	949	2	1438	1753	57480000	70120000	3.15064208378503
A549_BR1	14	40000	949	2	1440	1755	57560000	70200000	3.16009878614913
A549_BR1	14	40000	949	2	1442	1757	57640000	70280000	3.16924246706918
A549_BR1	14	40000	949	2	1444	1759	57720000	70360000	3.17328055414928
A549_BR1	14	40000	949	2	1446	1761	57800000	70440000	3.17575717222368
A549_BR1	14	40000	949	2	1448	1763	57880000	70520000	3.18281275832967
A549_BR1	14	40000	949	2	1450	1765	57960000	70600000	3.18419056909945
A549_BR1	14	40000	949	2	1452	1767	58040000	70680000	3.1861251236977
A549_BR1	14	40000	949	2	1454	1769	58120000	70760000	3.19419177988321
A549_BR1	14	40000	949	2	1456	1771	58200000	70840000	3.19663235466452
A549_BR1	14	40000	949	2	1458	1773	58280000	70920000	3.19806166501922
A549_BR1	14	40000	949	2	1460	1775	58360000	71000000	3.2027841191151
A549_BR1	14	40000	949	2	1462	1777	58440000	71080000	3.20813898338771
A549_BR1	14	40000	949	2	1464	1779	58520000	71160000	3.22229190363051
A549_BR1	14	40000	949	2	1466	1781	58600000	71240000	3.23018972187991
A549_BR1	14	40000	949	2	1468	1783	58680000	71320000	3.23513106880439
A549_BR1	14	40000	949	2	1470	1785	58760000	71400000	3.23991008000531
A549_BR1	14	40000	949	2	1472	1787	58840000	71480000	3.24541978843891
A549_BR1	14	40000	949	2	1474	1789	58920000	71560000	3.25161952311004
A549_BR1	14	40000	949	2	1476	1791	59000000	71640000	3.26146458982348
A549_BR1	14	40000	949	2	1478	1793	59080000	71720000	3.2704140205809
A549_BR1	14	40000	949	2	1480	1795	59160000	71800000	3.27906957945325
A549_BR1	14	40000	949	2	1482	1797	59240000	71880000	3.28666931168804
A549_BR1	14	40000	949	2	1484	1799	59320000	71960000	3.30163506421986
A549_BR1	14	40000	949	2	1486	1801	59400000	72040000	3.31318493557028
A549_BR1	14	40000	949	2	1488	1803	59480000	72120000	3.31930085762499
A549_BR1	14	40000	949	2	1490	1805	59560000	72200000	3.32992975582099
A549_BR1	14	40000	949	2	1492	1807	59640000	72280000	3.34039725472653
A549_BR1	14	40000	949	2	1494	1809	59720000	72360000	3.35138274509149
A549_BR1	14	40000	949	2	1496	1811	59800000	72440000	3.36223611557855
A549_BR1	14	40000	949	2	1498	1813	59880000	72520000	3.37508249825615
A549_BR1	14	40000	949	2	1500	1815	59960000	72600000	3.38136239593214
A549_BR1	14	40000	949	2	1502	1817	60040000	72680000	3.39329570406894
A549_BR1	14	40000	949	2	1504	1819	60120000	72760000	3.40389874984093
A549_BR1	14	40000	949	2	1506	1821	60200000	72840000	3.40743942724518
A549_BR1	14	40000	949	2	1508	1823	60280000	72920000	3.40730887962925
A549_BR1	14	40000	949	2	1510	1825	60360000	73000000	3.40820722007834
A549_BR1	14	40000	949	2	1512	1827	60440000	73080000	3.41111448321006
A549_BR1	14	40000	949	2	1514	1829	60520000	73160000	3.41135650870368
A549_BR1	14	40000	949	2	1516	1831	60600000	73240000	3.4101672280371
A549_BR1	14	40000	949	2	1518	1833	60680000	73320000	3.41492357252433
A549_BR1	14	40000	949	2	1520	1835	60760000	73400000	3.41383317894874
A549_BR1	14	40000	949	2	1522	1837	60840000	73480000	3.41265986487175
A549_BR1	14	40000	949	2	1524	1839	60920000	73560000	3.41448855911578
A549_BR1	14	40000	949	2	1526	1841	61000000	73640000	3.4074286873967
A549_BR1	14	40000	949	2	1528	1843	61080000	73720000	3.39977258406817
A549_BR1	14	40000	949	2	1530	1845	61160000	73800000	3.39179778012165
A549_BR1	14	40000	949	2	1532	1847	61240000	73880000	3.38613821699598
A549_BR1	14	40000	949	2	1534	1849	61320000	73960000	3.38138320148135
A549_BR1	14	40000	949	2	1536	1851	61400000	74040000	3.3791168777707
A549_BR1	14	40000	949	2	1538	1853	61480000	74120000	3.38115749329946
A549_BR1	14	40000	949	2	1540	1855	61560000	74200000	3.37702617530338
A549_BR1	14	40000	949	2	1542	1857	61640000	74280000	3.37315529368956
A549_BR1	14	40000	949	2	1544	1859	61720000	74360000	3.37706733072498
A549_BR1	14	40000	949	2	1546	1861	61800000	74440000	3.3752849605848
A549_BR1	14	40000	949	2	1548	1863	61880000	74520000	3.37932389974952
A549_BR1	14	40000	949	2	1550	1865	61960000	74600000	3.37917215755424
A549_BR1	14	40000	949	2	1552	1867	62040000	74680000	3.37152527736552
A549_BR1	14	40000	949	2	1554	1869	62120000	74760000	3.36881303657066
A549_BR1	14	40000	949	2	1556	1871	62200000	74840000	3.36829306211723
A549_BR1	14	40000	949	2	1558	1873	62280000	74920000	3.36274756395177
A549_BR1	14	40000	949	2	1560	1875	62360000	75000000	3.35896905631196
A549_BR1	14	40000	949	2	1562	1877	62440000	75080000	3.35283992383094
A549_BR1	14	40000	949	2	1564	1879	62520000	75160000	3.34146129189697
A549_BR1	14	40000	949	2	1566	1881	62600000	75240000	3.33441670803377
A549_BR1	14	40000	949	2	1568	1883	62680000	75320000	3.32449692941301
A549_BR1	14	40000	949	2	1570	1885	62760000	75400000	3.31862534477545
A549_BR1	14	40000	949	2	1572	1887	62840000	75480000	3.32015366312053
A549_BR1	14	40000	949	2	1574	1889	62920000	75560000	3.32714114581946
A549_BR1	14	40000	949	2	1576	1891	63000000	75640000	3.33972623453259
A549_BR1	14	40000	949	2	1578	1893	63080000	75720000	3.34727973746989
A549_BR1	14	40000	949	2	1580	1895	63160000	75800000	3.34870009335532
A549_BR1	14	40000	949	2	1582	1897	63240000	75880000	3.34728855320895
A549_BR1	14	40000	949	2	1584	1899	63320000	75960000	3.34203128404536
A549_BR1	14	40000	949	2	1586	1901	63400000	76040000	3.34538071930672
A549_BR1	14	40000	949	2	1588	1903	63480000	76120000	3.3458152879524
A549_BR1	14	40000	949	2	1590	1905	63560000	76200000	3.34769442476245
A549_BR1	14	40000	949	2	1592	1907	63640000	76280000	3.34991149252883
A549_BR1	14	40000	949	2	1594	1909	63720000	76360000	3.35147357072214
A549_BR1	14	40000	949	2	1596	1911	63800000	76440000	3.3526271651856
A549_BR1	14	40000	949	2	1598	1913	63880000	76520000	3.35351530264438
A549_BR1	14	40000	949	2	1600	1915	63960000	76600000	3.35113414104353
A549_BR1	14	40000	949	2	1602	1917	64040000	76680000	3.34793978037062
A549_BR1	14	40000	949	2	1604	1919	64120000	76760000	3.35231542318565
A549_BR1	14	40000	949	2	1606	1921	64200000	76840000	3.355190072674
A549_BR1	14	40000	949	2	1608	1923	64280000	76920000	3.36444889066319
A549_BR1	14	40000	949	2	1610	1925	64360000	77000000	3.37275821446539
A549_BR1	14	40000	949	2	1612	1927	64440000	77080000	3.37577569100762
A549_BR1	14	40000	949	2	1614	1929	64520000	77160000	3.37496096678149
A549_BR1	14	40000	949	2	1616	1931	64600000	77240000	3.37436712651749
A549_BR1	14	40000	949	2	1618	1933	64680000	77320000	3.37347143755212
A549_BR1	14	40000	949	2	1620	1935	64760000	77400000	3.36866343680394
A549_BR1	14	40000	949	2	1622	1937	64840000	77480000	3.36289303597786
A549_BR1	14	40000	949	2	1624	1939	64920000	77560000	3.35886448214854
A549_BR1	14	40000	949	2	1626	1941	65000000	77640000	3.35213296222549
A549_BR1	14	40000	949	2	1628	1943	65080000	77720000	3.35051407388835
A549_BR1	14	40000	949	2	1630	1945	65160000	77800000	3.34370463628522
A549_BR1	14	40000	949	2	1632	1947	65240000	77880000	3.33728609576599
A549_BR1	14	40000	949	2	1634	1949	65320000	77960000	3.33029717849953
A549_BR1	14	40000	949	2	1636	1951	65400000	78040000	3.32439203617033
A549_BR1	14	40000	949	2	1638	1953	65480000	78120000	3.31428017624722
A549_BR1	14	40000	949	2	1640	1955	65560000	78200000	3.30684882074265
A549_BR1	14	40000	949	2	1642	1957	65640000	78280000	3.30998443622862
A549_BR1	14	40000	949	2	1644	1959	65720000	78360000	3.31304685862031
A549_BR1	14	40000	949	2	1646	1961	65800000	78440000	3.31410791100999
A549_BR1	14	40000	949	2	1648	1963	65880000	78520000	3.31739107319516
A549_BR1	14	40000	949	2	1650	1965	65960000	78600000	3.31773592629587
A549_BR1	14	40000	949	2	1652	1967	66040000	78680000	3.31821000411851
A549_BR1	14	40000	949	2	1654	1969	66120000	78760000	3.32335091011685
A549_BR1	14	40000	949	2	1656	1971	66200000	78840000	3.32305295454863
A549_BR1	14	40000	949	2	1658	1973	66280000	78920000	3.31838752214485
A549_BR1	14	40000	949	2	1660	1975	66360000	79000000	3.31482642287865
A549_BR1	14	40000	949	2	1662	1977	66440000	79080000	3.30867682918201
A549_BR1	14	40000	949	2	1664	1979	66520000	79160000	3.30066387288597
A549_BR1	14	40000	949	2	1666	1981	66600000	79240000	3.29763174397394
A549_BR1	14	40000	949	2	1668	1983	66680000	79320000	3.29507291639807
A549_BR1	14	40000	949	2	1670	1985	66760000	79400000	3.28865003256771
A549_BR1	14	40000	949	2	1672	1987	66840000	79480000	3.29136393592692
A549_BR1	14	40000	949	2	1674	1989	66920000	79560000	3.29037434976441
A549_BR1	14	40000	949	2	1676	1991	67000000	79640000	3.29341161826166
A549_BR1	14	40000	949	2	1678	1993	67080000	79720000	3.29464364548953
A549_BR1	14	40000	949	2	1680	1995	67160000	79800000	3.29927953327679
A549_BR1	14	40000	949	2	1682	1997	67240000	79880000	3.29795361112262
A549_BR1	14	40000	949	2	1684	1999	67320000	79960000	3.30132257850924
A549_BR1	14	40000	949	2	1686	2001	67400000	80040000	3.30489959365164
A549_BR1	14	40000	949	2	1688	2003	67480000	80120000	3.31043901410576
A549_BR1	14	40000	949	2	1690	2005	67560000	80200000	3.30686018323829
A549_BR1	14	40000	949	2	1692	2007	67640000	80280000	3.30321929121432
A549_BR1	14	40000	949	2	1694	2009	67720000	80360000	3.30653056039882
A549_BR1	14	40000	949	2	1696	2011	67800000	80440000	3.30768711642907
A549_BR1	14	40000	949	2	1698	2013	67880000	80520000	3.31782885828607
A549_BR1	14	40000	949	2	1700	2015	67960000	80600000	3.32199480628619
A549_BR1	14	40000	949	2	1702	2017	68040000	80680000	3.32558133343654
A549_BR1	14	40000	949	2	1704	2019	68120000	80760000	3.33202108454434
A549_BR1	14	40000	949	2	1706	2021	68200000	80840000	3.33843646938696
A549_BR1	14	40000	949	2	1708	2023	68280000	80920000	3.34331926578871
A549_BR1	14	40000	949	2	1710	2025	68360000	81000000	3.34740839888119
A549_BR1	14	40000	949	2	1712	2027	68440000	81080000	3.35547158839243
A549_BR1	14	40000	949	2	1714	2029	68520000	81160000	3.36252949977614
A549_BR1	14	40000	949	2	1716	2031	68600000	81240000	3.3669201120405
A549_BR1	14	40000	949	2	1718	2033	68680000	81320000	3.37461226511584
A549_BR1	14	40000	949	2	1720	2035	68760000	81400000	3.37750304244537
A549_BR1	14	40000	949	2	1722	2037	68840000	81480000	3.3821712472272
A549_BR1	14	40000	949	2	1724	2039	68920000	81560000	3.38415385735449
A549_BR1	14	40000	949	2	1726	2041	69000000	81640000	3.38655920166226
A549_BR1	14	40000	949	2	1728	2043	69080000	81720000	3.38575922997102
A549_BR1	14	40000	949	2	1730	2045	69160000	81800000	3.38452620354486
A549_BR1	14	40000	949	2	1732	2047	69240000	81880000	3.38021483203687
A549_BR1	14	40000	949	2	1734	2049	69320000	81960000	3.37736317071834
A549_BR1	14	40000	949	2	1736	2051	69400000	82040000	3.37130615164611
A549_BR1	14	40000	949	2	1738	2053	69480000	82120000	3.36282244427596
A549_BR1	14	40000	949	2	1740	2055	69560000	82200000	3.35839806287473
A549_BR1	14	40000	949	2	1742	2057	69640000	82280000	3.35353263998855
A549_BR1	14	40000	949	2	1744	2059	69720000	82360000	3.35030042486231
A549_BR1	14	40000	949	2	1746	2061	69800000	82440000	3.34753190676913
A549_BR1	14	40000	949	2	1748	2063	69880000	82520000	3.34077389143569
A549_BR1	14	40000	949	2	1750	2065	69960000	82600000	3.33910707142588
A549_BR1	14	40000	949	2	1752	2067	70040000	82680000	3.33282116220453
A549_BR1	14	40000	949	2	1754	2069	70120000	82760000	3.3333820865825
A549_BR1	14	40000	949	2	1756	2071	70200000	82840000	3.32634996799371
A549_BR1	14	40000	949	2	1758	2073	70280000	82920000	3.32629051056327
A549_BR1	14	40000	949	2	1760	2075	70360000	83000000	3.32730636959955
A549_BR1	14	40000	949	2	1762	2077	70440000	83080000	3.31995678925341
A549_BR1	14	40000	949	2	1764	2079	70520000	83160000	3.31370771996307
A549_BR1	14	40000	949	2	1766	2081	70600000	83240000	3.30715500224425
A549_BR1	14	40000	949	2	1768	2083	70680000	83320000	3.30550912408973
A549_BR1	14	40000	949	2	1770	2085	70760000	83400000	3.30740986406609
A549_BR1	14	40000	949	2	1772	2087	70840000	83480000	3.31957176541693
A549_BR1	14	40000	949	2	1774	2089	70920000	83560000	3.33544227963293
A549_BR1	14	40000	949	2	1776	2091	71000000	83640000	3.34731155836763
A549_BR1	14	40000	949	2	1778	2093	71080000	83720000	3.35585100182361
A549_BR1	14	40000	949	2	1780	2095	71160000	83800000	3.36197443890897
A549_BR1	14	40000	949	2	1782	2097	71240000	83880000	3.36424093372864
A549_BR1	14	40000	949	2	1784	2099	71320000	83960000	3.36447632891311
A549_BR1	14	40000	949	2	1786	2101	71400000	84040000	3.36399793017224
A549_BR1	14	40000	949	2	1788	2103	71480000	84120000	3.36606338523368
A549_BR1	14	40000	949	2	1790	2105	71560000	84200000	3.36703501643043
A549_BR1	14	40000	949	2	1792	2107	71640000	84280000	3.36225975394676
A549_BR1	14	40000	949	2	1794	2109	71720000	84360000	3.35994488093363
A549_BR1	14	40000	949	2	1796	2111	71800000	84440000	3.35673653630731
A549_BR1	14	40000	949	2	1798	2113	71880000	84520000	3.35972410624655
A549_BR1	14	40000	949	2	1800	2115	71960000	84600000	3.36397839507241
A549_BR1	14	40000	949	2	1802	2117	72040000	84680000	3.36111552583142
A549_BR1	14	40000	949	2	1804	2119	72120000	84760000	3.35786773598507
A549_BR1	14	40000	949	2	1806	2121	72200000	84840000	3.35370255251261
A549_BR1	14	40000	949	2	1808	2123	72280000	84920000	3.349859584798
A549_BR1	14	40000	949	2	1810	2125	72360000	85000000	3.34546482199691
A549_BR1	14	40000	949	2	1812	2127	72440000	85080000	3.34140704697433
A549_BR1	14	40000	949	2	1814	2129	72520000	85160000	3.3380490822293
A549_BR1	14	40000	949	2	1816	2131	72600000	85240000	3.32918719091112
A549_BR1	14	40000	949	2	1818	2133	72680000	85320000	3.3243903461057
A549_BR1	14	40000	949	2	1820	2135	72760000	85400000	3.31923583057946
A549_BR1	14	40000	949	2	1822	2137	72840000	85480000	3.31545607316843
A549_BR1	14	40000	949	2	1824	2139	72920000	85560000	3.31380756988063
A549_BR1	14	40000	949	2	1826	2141	73000000	85640000	3.30802643758508
A549_BR1	14	40000	949	2	1828	2143	73080000	85720000	3.30449664015317
A549_BR1	14	40000	949	2	1830	2145	73160000	85800000	3.3051607036578
A549_BR1	14	40000	949	2	1832	2147	73240000	85880000	3.304953938081
A549_BR1	14	40000	949	2	1834	2149	73320000	85960000	3.30386887555138
A549_BR1	14	40000	949	2	1836	2151	73400000	86040000	3.3063508490363
A549_BR1	14	40000	949	2	1838	2153	73480000	86120000	3.30010617945539
A549_BR1	14	40000	949	2	1840	2155	73560000	86200000	3.29809559483171
A549_BR1	14	40000	949	2	1842	2157	73640000	86280000	3.29564537513501
A549_BR1	14	40000	949	2	1844	2159	73720000	86360000	3.29253584803854
A549_BR1	14	40000	949	2	1846	2161	73800000	86440000	3.28948480008858
A549_BR1	14	40000	949	2	1848	2163	73880000	86520000	3.28247007428067
A549_BR1	14	40000	949	2	1850	2165	73960000	86600000	3.28207877257157
A549_BR1	14	40000	949	2	1852	2167	74040000	86680000	3.27845683531985
A549_BR1	14	40000	949	2	1854	2169	74120000	86760000	3.27084719833868
A549_BR1	14	40000	949	2	1856	2171	74200000	86840000	3.2637820586576
A549_BR1	14	40000	949	2	1858	2173	74280000	86920000	3.26504264657116
A549_BR1	14	40000	949	2	1860	2175	74360000	87000000	3.26182619911521
A549_BR1	14	40000	949	2	1862	2177	74440000	87080000	3.26740024768431
A549_BR1	14	40000	949	2	1864	2179	74520000	87160000	3.2659271121615
A549_BR1	14	40000	949	2	1866	2181	74600000	87240000	3.2609333797743
A549_BR1	14	40000	949	2	1868	2183	74680000	87320000	3.25816652277521
A549_BR1	14	40000	949	2	1870	2185	74760000	87400000	3.25181947282589
A549_BR1	14	40000	949	2	1872	2187	74840000	87480000	3.24706255641308
A549_BR1	14	40000	949	2	1874	2189	74920000	87560000	3.24645089255022
A549_BR1	14	40000	949	2	1876	2191	75000000	87640000	3.24739935733505
A549_BR1	14	40000	949	2	1878	2193	75080000	87720000	3.24598330465473
A549_BR1	14	40000	949	2	1880	2195	75160000	87800000	3.24675011705692
A549_BR1	14	40000	949	2	1882	2197	75240000	87880000	3.24365615791514
A549_BR1	14	40000	949	2	1884	2199	75320000	87960000	3.24308921930193
A549_BR1	14	40000	949	2	1886	2201	75400000	88040000	3.24645531451631
A549_BR1	14	40000	949	2	1888	2203	75480000	88120000	3.25391729109979
A549_BR1	14	40000	949	2	1890	2205	75560000	88200000	3.25830111535314
A549_BR1	14	40000	949	2	1892	2207	75640000	88280000	3.25791991589579
A549_BR1	14	40000	949	2	1894	2209	75720000	88360000	3.25667950311067
A549_BR1	14	40000	949	2	1896	2211	75800000	88440000	3.25573095469016
A549_BR1	14	40000	949	2	1898	2213	75880000	88520000	3.25056191261851
A549_BR1	14	40000	949	2	1900	2215	75960000	88600000	3.24495554240413
A549_BR1	14	40000	949	2	1902	2217	76040000	88680000	3.24454138554382
A549_BR1	14	40000	949	2	1904	2219	76120000	88760000	3.25353667881182
A549_BR1	14	40000	949	2	1906	2221	76200000	88840000	3.26330065009766
A549_BR1	14	40000	949	2	1908	2223	76280000	88920000	3.2664244132507
A549_BR1	14	40000	949	2	1910	2225	76360000	89000000	3.27397529052904
A549_BR1	14	40000	949	2	1912	2227	76440000	89080000	3.28006812079416
A549_BR1	14	40000	949	2	1914	2229	76520000	89160000	3.28217970796634
A549_BR1	14	40000	949	2	1916	2231	76600000	89240000	3.28608870182703
A549_BR1	14	40000	949	2	1918	2233	76680000	89320000	3.28268258238495
A549_BR1	14	40000	949	2	1920	2235	76760000	89400000	3.284359880584
A549_BR1	14	40000	949	2	1922	2237	76840000	89480000	3.28861028503441
A549_BR1	14	40000	949	2	1924	2239	76920000	89560000	3.29900361114764
A549_BR1	14	40000	949	2	1926	2241	77000000	89640000	3.31065914390242
A549_BR1	14	40000	949	2	1928	2243	77080000	89720000	3.31846106756926
A549_BR1	14	40000	949	2	1930	2245	77160000	89800000	3.32467033045643
A549_BR1	14	40000	949	2	1932	2247	77240000	89880000	3.33012403964954
A549_BR1	14	40000	949	2	1934	2249	77320000	89960000	3.33640620574284
A549_BR1	14	40000	949	2	1936	2251	77400000	90040000	3.34060712825573
A549_BR1	14	40000	949	2	1938	2253	77480000	90120000	3.34815009566468
A549_BR1	14	40000	949	2	1940	2255	77560000	90200000	3.34935470857147
A549_BR1	14	40000	949	2	1942	2257	77640000	90280000	3.35410734989654
A549_BR1	14	40000	949	2	1944	2259	77720000	90360000	3.35485554163655
A549_BR1	14	40000	949	2	1946	2261	77800000	90440000	3.35979824816486
A549_BR1	14	40000	949	2	1948	2263	77880000	90520000	3.36109266098255
A549_BR1	14	40000	949	2	1950	2265	77960000	90600000	3.36267712172076
A549_BR1	14	40000	949	2	1952	2267	78040000	90680000	3.36432032992494
A549_BR1	14	40000	949	2	1954	2269	78120000	90760000	3.3540938981207
A549_BR1	14	40000	949	2	1956	2271	78200000	90840000	3.35560082254101
A549_BR2	14	40000	949	2	1	375	0	15000000	3.60873363495925
A549_BR2	14	40000	949	2	3	377	80000	15080000	3.63292836563986
A549_BR2	14	40000	949	2	57	379	2240000	15160000	3.61995547365144
A549_BR2	14	40000	949	2	59	381	2320000	15240000	3.62443578753788
A549_BR2	14	40000	949	2	61	383	2400000	15320000	3.61038613680376
A549_BR2	14	40000	949	2	63	385	2480000	15400000	3.60784396716747
A549_BR2	14	40000	949	2	65	387	2560000	15480000	3.60943539571147
A549_BR2	14	40000	949	2	67	389	2640000	15560000	3.59915287642475
A549_BR2	14	40000	949	2	73	391	2880000	15640000	3.60957433083958
A549_BR2	14	40000	949	2	75	393	2960000	15720000	3.60415251004375
A549_BR2	14	40000	949	2	77	395	3040000	15800000	3.60651944026303
A549_BR2	14	40000	949	2	79	397	3120000	15880000	3.59513315400538
A549_BR2	14	40000	949	2	81	399	3200000	15960000	3.58438525206635
A549_BR2	14	40000	949	2	83	401	3280000	16040000	3.57149039764847
A549_BR2	14	40000	949	2	85	403	3360000	16120000	3.55591266010109
A549_BR2	14	40000	949	2	87	405	3440000	16200000	3.53789849249726
A549_BR2	14	40000	949	2	92	407	3640000	16280000	3.51875020565589
A549_BR2	14	40000	949	2	94	409	3720000	16360000	3.50267981755571
A549_BR2	14	40000	949	2	96	411	3800000	16440000	3.49127954474795
A549_BR2	14	40000	949	2	98	413	3880000	16520000	3.47894190065583
A549_BR2	14	40000	949	2	100	415	3960000	16600000	3.47105349481459
A549_BR2	14	40000	949	2	102	417	4040000	16680000	3.47335604726831
A549_BR2	14	40000	949	2	104	419	4120000	16760000	3.4755653814394
A549_BR2	14	40000	949	2	106	421	4200000	16840000	3.4761551641639
A549_BR2	14	40000	949	2	108	423	4280000	16920000	3.47400326272693
A549_BR2	14	40000	949	2	110	425	4360000	17000000	3.47669987056573
A549_BR2	14	40000	949	2	112	427	4440000	17080000	3.47592088798381
A549_BR2	14	40000	949	2	114	429	4520000	17160000	3.47377449650749
A549_BR2	14	40000	949	2	116	431	4600000	17240000	3.4677298096236
A549_BR2	14	40000	949	2	118	433	4680000	17320000	3.46524270103204
A549_BR2	14	40000	949	2	120	435	4760000	17400000	3.46165288407914
A549_BR2	14	40000	949	2	122	437	4840000	17480000	3.45734952881876
A549_BR2	14	40000	949	2	124	439	4920000	17560000	3.45536228270403
A549_BR2	14	40000	949	2	126	441	5000000	17640000	3.44558414816671
A549_BR2	14	40000	949	2	128	443	5080000	17720000	3.44244923482024
A549_BR2	14	40000	949	2	130	445	5160000	17800000	3.43690794373387
A549_BR2	14	40000	949	2	132	447	5240000	17880000	3.43471223564809
A549_BR2	14	40000	949	2	134	449	5320000	17960000	3.43077124047095
A549_BR2	14	40000	949	2	136	451	5400000	18040000	3.42697049492737
A549_BR2	14	40000	949	2	138	453	5480000	18120000	3.41924511257277
A549_BR2	14	40000	949	2	140	455	5560000	18200000	3.41518651625665
A549_BR2	14	40000	949	2	142	457	5640000	18280000	3.40501039508044
A549_BR2	14	40000	949	2	144	459	5720000	18360000	3.40751375490827
A549_BR2	14	40000	949	2	146	461	5800000	18440000	3.40065214136349
A549_BR2	14	40000	949	2	148	463	5880000	18520000	3.40486452308343
A549_BR2	14	40000	949	2	150	465	5960000	18600000	3.41276651656462
A549_BR2	14	40000	949	2	152	467	6040000	18680000	3.4234573219539
A549_BR2	14	40000	949	2	154	469	6120000	18760000	3.4290389788231
A549_BR2	14	40000	949	2	156	471	6200000	18840000	3.43446985348301
A549_BR2	14	40000	949	2	158	473	6280000	18920000	3.43693852038411
A549_BR2	14	40000	949	2	160	475	6360000	19000000	3.43933452690238
A549_BR2	14	40000	949	2	162	477	6440000	19080000	3.43904549189876
A549_BR2	14	40000	949	2	164	479	6520000	19160000	3.43809828048577
A549_BR2	14	40000	949	2	166	481	6600000	19240000	3.44113111469483
A549_BR2	14	40000	949	2	168	483	6680000	19320000	3.43964161467464
A549_BR2	14	40000	949	2	170	485	6760000	19400000	3.43386317213541
A549_BR2	14	40000	949	2	172	487	6840000	19480000	3.42626898841801
A549_BR2	14	40000	949	2	174	489	6920000	19560000	3.42428424536688
A549_BR2	14	40000	949	2	176	491	7000000	19640000	3.42510153589446
A549_BR2	14	40000	949	2	178	493	7080000	19720000	3.42024784422711
A549_BR2	14	40000	949	2	180	495	7160000	19800000	3.41968311539857
A549_BR2	14	40000	949	2	182	497	7240000	19880000	3.42112777008322
A549_BR2	14	40000	949	2	184	499	7320000	19960000	3.4287617373834
A549_BR2	14	40000	949	2	186	501	7400000	20040000	3.4374996541803
A549_BR2	14	40000	949	2	188	503	7480000	20120000	3.44242852289048
A549_BR2	14	40000	949	2	190	505	7560000	20200000	3.44688696745111
A549_BR2	14	40000	949	2	192	507	7640000	20280000	3.45440817117615
A549_BR2	14	40000	949	2	194	509	7720000	20360000	3.45507313770085
A549_BR2	14	40000	949	2	196	511	7800000	20440000	3.45387183078669
A549_BR2	14	40000	949	2	198	513	7880000	20520000	3.4493130717592
A549_BR2	14	40000	949	2	200	515	7960000	20600000	3.44558185314607
A549_BR2	14	40000	949	2	202	517	8040000	20680000	3.44516019793782
A549_BR2	14	40000	949	2	204	519	8120000	20760000	3.44436901065918
A549_BR2	14	40000	949	2	206	521	8200000	20840000	3.4423332112145
A549_BR2	14	40000	949	2	208	523	8280000	20920000	3.43817585407023
A549_BR2	14	40000	949	2	210	525	8360000	21000000	3.42643947097059
A549_BR2	14	40000	949	2	212	527	8440000	21080000	3.41381338802052
A549_BR2	14	40000	949	2	214	529	8520000	21160000	3.40238349668067
A549_BR2	14	40000	949	2	216	531	8600000	21240000	3.39573725619035
A549_BR2	14	40000	949	2	218	533	8680000	21320000	3.39441986638619
A549_BR2	14	40000	949	2	220	535	8760000	21400000	3.40021237627151
A549_BR2	14	40000	949	2	222	537	8840000	21480000	3.40009337627143
A549_BR2	14	40000	949	2	224	539	8920000	21560000	3.40126481031734
A549_BR2	14	40000	949	2	226	541	9000000	21640000	3.39538539150776
A549_BR2	14	40000	949	2	228	543	9080000	21720000	3.38687203400576
A549_BR2	14	40000	949	2	230	545	9160000	21800000	3.38262929893809
A549_BR2	14	40000	949	2	232	547	9240000	21880000	3.37221212478479
A549_BR2	14	40000	949	2	234	549	9320000	21960000	3.36957846286185
A549_BR2	14	40000	949	2	236	551	9400000	22040000	3.36870680469707
A549_BR2	14	40000	949	2	238	553	9480000	22120000	3.37408804665063
A549_BR2	14	40000	949	2	240	555	9560000	22200000	3.37851080570692
A549_BR2	14	40000	949	2	242	557	9640000	22280000	3.38052333144216
A549_BR2	14	40000	949	2	244	559	9720000	22360000	3.38554436143976
A549_BR2	14	40000	949	2	246	561	9800000	22440000	3.38764180441442
A549_BR2	14	40000	949	2	248	563	9880000	22520000	3.38886020960534
A549_BR2	14	40000	949	2	250	565	9960000	22600000	3.39509934194341
